2022-12-21 01:09:55,017 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 991, 'linkId': 10136, 'lane': 1, 'location': 30.47753571414735, 'speed': 41.87658012994692, 'position': [-5747073.100794906, -967536.9751145515]}
2022-12-21 01:17:22,036 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1558, 'linkId': 137, 'lane': 3, 'location': 179.7177814667533, 'speed': 13.553824975516083, 'position': [-5747209.781535855, -968049.7886361646]}
2022-12-21 01:17:22,039 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1568, 'linkId': 137, 'lane': 2, 'location': 79.19785945915272, 'speed': 12.401725166094154, 'position': [-5747167.102918964, -968140.8657484417]}
2022-12-21 01:17:22,043 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1570, 'linkId': 88, 'lane': 3, 'location': 48.94521026523228, 'speed': 0, 'position': [-5747338.722509675, -967613.4090168414]}
2022-12-21 01:17:22,045 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1569, 'linkId': 137, 'lane': 1, 'location': 45.4750142076405, 'speed': 6.852359878933227, 'position': [-5747150.64580766, -968170.507674482]}
2022-12-21 01:17:22,053 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1571, 'linkId': 119, 'lane': 4, 'location': 94.18433073909505, 'speed': 0, 'position': [-5747417.1059825905, -967661.8639145114]}
2022-12-21 01:17:22,056 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1574, 'linkId': 88, 'lane': 1, 'location': 66.59262628106183, 'speed': 0, 'position': [-5747357.353776153, -967613.9632743879]}
2022-12-21 01:17:22,059 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1575, 'linkId': 88, 'lane': 2, 'location': 54.623724855199846, 'speed': 0, 'position': [-5747345.091775231, -967612.5856188708]}
2022-12-21 01:17:22,061 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1577, 'linkId': 139, 'lane': 1, 'location': 284.8121796051782, 'speed': 41.55243833755747, 'position': [-5747164.947703484, -968189.4274939056]}
2022-12-21 01:17:22,063 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1578, 'linkId': 139, 'lane': 2, 'location': 188.6197165680639, 'speed': 33.98818251310642, 'position': [-5747199.280681166, -968099.5025997516]}
2022-12-21 01:17:22,067 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1573, 'linkId': 137, 'lane': 3, 'location': 169.62781546926564, 'speed': 10.396765191667598, 'position': [-5747205.820672407, -968059.0686671223]}
2022-12-21 01:17:22,073 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1579, 'linkId': 119, 'lane': 5, 'location': 50.951709487660125, 'speed': 0, 'position': [-5747456.148449448, -967680.7049686743]}
2022-12-21 01:17:22,075 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1580, 'linkId': 88, 'lane': 3, 'location': 43.23421026523228, 'speed': 0, 'position': [-5747333.372534776, -967611.4106951491]}
2022-12-21 01:17:22,076 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1582, 'linkId': 137, 'lane': 2, 'location': 72.6233756531322, 'speed': 0, 'position': [-5747164.522074528, -968146.9124896562]}
2022-12-21 01:17:22,079 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1584, 'linkId': 88, 'lane': 2, 'location': 48.55772813898356, 'speed': 0, 'position': [-5747339.4092449965, -967610.4630811675]}
2022-12-21 01:17:22,082 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1585, 'linkId': 139, 'lane': 1, 'location': 266.98325477763296, 'speed': 39.41660174114122, 'position': [-5747171.908425818, -968173.0135088597]}
2022-12-21 01:17:22,084 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1586, 'linkId': 119, 'lane': 5, 'location': 45.507913600153195, 'speed': 0, 'position': [-5747460.863192096, -967683.4263865815]}
2022-12-21 01:17:22,092 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1583, 'linkId': 137, 'lane': 3, 'location': 151.20901908848546, 'speed': 1.5473202250875775, 'position': [-5747198.59028755, -968076.0089621302]}
2022-12-21 01:17:22,096 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1588, 'linkId': 137, 'lane': 1, 'location': 38.32331941783873, 'speed': 6.5518258398541525, 'position': [-5747147.838376347, -968177.0852931842]}
2022-12-21 01:17:22,100 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1589, 'linkId': 137, 'lane': 2, 'location': 65.95370471665707, 'speed': 0, 'position': [-5747161.9038639385, -968153.0467772032]}
2022-12-21 01:17:22,102 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1590, 'linkId': 137, 'lane': 3, 'location': 143.0261003574158, 'speed': 5.600934635611705, 'position': [-5747195.378044446, -968083.5350270512]}
2022-12-21 01:17:22,103 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1591, 'linkId': 139, 'lane': 2, 'location': 125.5949101269834, 'speed': 32.530489954573625, 'position': [-5747223.886661732, -968041.4795702948]}
2022-12-21 01:17:22,106 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1593, 'linkId': 121, 'lane': 2, 'location': 129.66811453272152, 'speed': 0, 'position': [-5747691.777466444, -967804.171031564]}
2022-12-21 01:17:22,108 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1595, 'linkId': 119, 'lane': 1, 'location': 92.58637421872733, 'speed': 0, 'position': [-5747413.690781409, -967670.9770844277]}
2022-12-21 01:17:22,110 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1592, 'linkId': 137, 'lane': 3, 'location': 134.12789090262837, 'speed': 12.068887963037872, 'position': [-5747191.885010615, -968091.7189653548]}
2022-12-21 01:17:22,112 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1597, 'linkId': 119, 'lane': 5, 'location': 40.086628786807005, 'speed': 0, 'position': [-5747465.558438437, -967686.1365509365]}
2022-12-21 01:17:22,116 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1598, 'linkId': 137, 'lane': 2, 'location': 59.92072756497612, 'speed': 0, 'position': [-5747159.535590479, -968158.5954792254]}
2022-12-21 01:17:22,121 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1600, 'linkId': 88, 'lane': 4, 'location': 44.10332529480577, 'speed': 0, 'position': [-5747333.136985576, -967614.5251577848]}
2022-12-21 01:17:22,126 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1601, 'linkId': 139, 'lane': 1, 'location': 164.8345658594789, 'speed': 40.98943586805374, 'position': [-5747211.789050548, -968078.9715479121]}
2022-12-21 01:17:22,130 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1602, 'linkId': 2, 'lane': 1, 'location': 0.5157413159690969, 'speed': 43.897069878156984, 'position': [-5747567.193993847, -967179.0460170557]}
2022-12-21 01:17:22,132 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1604, 'linkId': 102, 'lane': 1, 'location': 124.71544800963005, 'speed': 42.212397872467726, 'position': [-5747558.739665024, -967198.3945471583]}
2022-12-21 01:17:22,137 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1605, 'linkId': 139, 'lane': 2, 'location': 152.68008133639822, 'speed': 39.898637351233305, 'position': [-5747213.312139825, -968066.4152071602]}
2022-12-21 01:17:22,140 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1599, 'linkId': 137, 'lane': 3, 'location': 125.20030058097366, 'speed': 0, 'position': [-5747188.3804431865, -968099.9299260838]}
2022-12-21 01:17:22,144 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1606, 'linkId': 119, 'lane': 3, 'location': 86.73043527131533, 'speed': 0, 'position': [-5747421.961907042, -967668.3616491453]}
2022-12-21 01:17:22,145 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1608, 'linkId': 88, 'lane': 4, 'location': 37.99332529480577, 'speed': 0, 'position': [-5747327.413233758, -967612.3872230027]}
2022-12-21 01:17:22,149 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1609, 'linkId': 102, 'lane': 1, 'location': 105.18680251308137, 'speed': 43.53326325270656, 'position': [-5747551.030266038, -967216.3370431443]}
2022-12-21 01:17:22,151 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1610, 'linkId': 88, 'lane': 3, 'location': 37.09021026523228, 'speed': 0, 'position': [-5747327.616932293, -967609.2608635124]}
2022-12-21 01:17:22,152 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1607, 'linkId': 137, 'lane': 2, 'location': 52.93336544773247, 'speed': 0, 'position': [-5747156.792668727, -968165.021956458]}
2022-12-21 01:17:22,154 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1611, 'linkId': 119, 'lane': 4, 'location': 88.25237562606522, 'speed': 0, 'position': [-5747422.243508379, -967664.8293689851]}
2022-12-21 01:17:22,159 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1613, 'linkId': 2, 'lane': 2, 'location': 1.1201831915515066, 'speed': 41.807610977599744, 'position': [-5747570.3618458, -967179.801042872]}
2022-12-21 01:17:22,161 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1614, 'linkId': 88, 'lane': 4, 'location': 32.28232529480577, 'speed': 0, 'position': [-5747322.063258859, -967610.3889013105]}
2022-12-21 01:17:22,164 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1615, 'linkId': 139, 'lane': 1, 'location': 134.20203423013106, 'speed': 41.36740127811189, 'position': [-5747223.748523659, -968050.7700763736]}
2022-12-21 01:17:22,167 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1612, 'linkId': 137, 'lane': 3, 'location': 118.13571554282937, 'speed': 13.180702057162694, 'position': [-5747185.607207215, -968106.4274274503]}
2022-12-21 01:17:22,169 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1616, 'linkId': 119, 'lane': 1, 'location': 87.14110417799156, 'speed': 0, 'position': [-5747418.406800786, -967673.6992392815]}
2022-12-21 01:17:22,176 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1617, 'linkId': 102, 'lane': 1, 'location': 82.1125499641002, 'speed': 41.32898065344288, 'position': [-5747541.92115403, -967237.5371660003]}
2022-12-21 01:17:22,181 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1618, 'linkId': 139, 'lane': 2, 'location': 258.8987423426654, 'speed': 43.2219211140537, 'position': [-5747171.842527207, -968164.2041389227]}
2022-12-21 01:17:22,186 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1620, 'linkId': 88, 'lane': 1, 'location': 54.970626281061826, 'speed': 0, 'position': [-5747346.466469505, -967609.8966495045]}
2022-12-21 01:17:22,189 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1621, 'linkId': 89, 'lane': 4, 'location': 122.14433289279498, 'speed': 42.639546281297086, 'position': [-5747248.694577172, -967589.3580302135]}
2022-12-21 01:17:22,192 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1622, 'linkId': 139, 'lane': 1, 'location': 223.00673410367972, 'speed': 41.14770201640656, 'position': [-5747189.077624332, -968132.5270544213]}
2022-12-21 01:17:22,195 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1623, 'linkId': 102, 'lane': 1, 'location': 58.047411645421754, 'speed': 30.06558013309223, 'position': [-5747532.42086621, -967259.6476932134]}
2022-12-21 01:17:22,197 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1624, 'linkId': 88, 'lane': 4, 'location': 26.770325294805772, 'speed': 0, 'position': [-5747316.899704029, -967608.4602112093]}
2022-12-21 01:17:22,200 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1625, 'linkId': 139, 'lane': 1, 'location': 196.2733443957366, 'speed': 43.187650572519644, 'position': [-5747199.514804622, -968107.915280961]}
2022-12-21 01:17:22,201 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1619, 'linkId': 137, 'lane': 2, 'location': 46.98912836071151, 'speed': 0, 'position': [-5747154.459230595, -968170.4890416991]}
2022-12-21 01:17:22,203 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1626, 'linkId': 88, 'lane': 1, 'location': 48.860626281061826, 'speed': 0, 'position': [-5747340.742717687, -967607.7587147226]}
2022-12-21 01:17:22,206 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1628, 'linkId': 139, 'lane': 3, 'location': 49.80111192258417, 'speed': 27.55160707250925, 'position': [-5747250.255645889, -967970.334461392]}
2022-12-21 01:17:22,208 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1629, 'linkId': 119, 'lane': 5, 'location': 34.24023226750811, 'speed': 0, 'position': [-5747470.621863955, -967689.0592336579]}
2022-12-21 01:17:22,212 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1627, 'linkId': 137, 'lane': 1, 'location': 30.314380417130813, 'speed': 0, 'position': [-5747144.694429802, -968184.45134396]}
2022-12-21 01:17:22,213 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1630, 'linkId': 119, 'lane': 4, 'location': 82.61292874686848, 'speed': 0, 'position': [-5747427.127699716, -967667.6485951354]}
2022-12-21 01:17:22,216 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1631, 'linkId': 119, 'lane': 2, 'location': 73.27536898590675, 'speed': 0, 'position': [-5747432.015303363, -967677.8594400017]}
2022-12-21 01:17:22,218 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1632, 'linkId': 121, 'lane': 3, 'location': 120.5756270174959, 'speed': 20.955133977835143, 'position': [-5747682.294854343, -967802.4408879423]}
2022-12-21 01:17:22,222 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1634, 'linkId': 119, 'lane': 1, 'location': 81.01371336052068, 'speed': 0, 'position': [-5747423.713588809, -967676.7623943738]}
2022-12-21 01:17:22,225 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1635, 'linkId': 102, 'lane': 2, 'location': 71.74015046399266, 'speed': 42.26588579570383, 'position': [-5747540.766492328, -967248.3303781147]}
2022-12-21 01:17:22,228 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1636, 'linkId': 139, 'lane': 3, 'location': 111.21502272842186, 'speed': 18.32726953483473, 'position': [-5747226.278586996, -968026.8744391715]}
2022-12-21 01:17:22,230 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1633, 'linkId': 137, 'lane': 3, 'location': 109.2141990832503, 'speed': 6.192153034042335, 'position': [-5747182.1050241105, -968114.6328018743]}
2022-12-21 01:17:22,234 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1637, 'linkId': 137, 'lane': 2, 'location': 39.93029348214907, 'speed': 5.986024581517015, 'position': [-5747151.688251876, -968176.981254479]}
2022-12-21 01:17:22,237 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1639, 'linkId': 119, 'lane': 3, 'location': 74.79056823523906, 'speed': 0, 'position': [-5747432.302743013, -967674.3305297998]}
2022-12-21 01:17:22,241 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1640, 'linkId': 119, 'lane': 5, 'location': 28.510359165011177, 'speed': 0, 'position': [-5747475.584371301, -967691.9236649461]}
2022-12-21 01:17:22,244 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1641, 'linkId': 88, 'lane': 1, 'location': 42.79910308051186, 'speed': 0, 'position': [-5747335.064378172, -967605.6377423359]}
2022-12-21 01:17:22,247 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1642, 'linkId': 119, 'lane': 5, 'location': 22.090103700486765, 'speed': 0, 'position': [-5747481.144802456, -967695.133226537]}
2022-12-21 01:17:22,249 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1638, 'linkId': 137, 'lane': 3, 'location': 100.81583701610037, 'speed': 0, 'position': [-5747178.808207714, -968122.3570162073]}
2022-12-21 01:17:22,251 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1643, 'linkId': 139, 'lane': 1, 'location': 114.29592860447562, 'speed': 43.168706512816414, 'position': [-5747231.520213503, -968032.4437598278]}
2022-12-21 01:17:22,270 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1645, 'linkId': 119, 'lane': 1, 'location': 74.74064137569236, 'speed': 0, 'position': [-5747429.146547838, -967679.8983772035]}
2022-12-21 01:17:22,288 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1646, 'linkId': 119, 'lane': 3, 'location': 80.92763864605371, 'speed': 0, 'position': [-5747426.987571724, -967671.2625357644]}
2022-12-21 01:17:22,292 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1647, 'linkId': 119, 'lane': 5, 'location': 15.502948989460188, 'speed': 0, 'position': [-5747486.849781093, -967698.4262230338]}
2022-12-21 01:17:22,310 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1648, 'linkId': 139, 'lane': 3, 'location': 101.70442402092701, 'speed': 16.598058151721826, 'position': [-5747229.99169014, -968018.1186209451]}
2022-12-21 01:17:22,329 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1649, 'linkId': 88, 'lane': 2, 'location': 42.33286666387485, 'speed': 0, 'position': [-5747333.577892758, -967608.2849554947]}
2022-12-21 01:17:22,331 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1650, 'linkId': 88, 'lane': 5, 'location': 72.33611325212405, 'speed': 0, 'position': [-5747358.535294419, -967627.2143746128]}
2022-12-21 01:17:22,333 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1651, 'linkId': 121, 'lane': 3, 'location': 101.14624083249572, 'speed': 18.633524574019898, 'position': [-5747665.422764861, -967792.8058661976]}
2022-12-21 01:17:22,336 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1652, 'linkId': 121, 'lane': 1, 'location': 102.87274773750612, 'speed': 25.362273625958718, 'position': [-5747670.095785268, -967788.1044083004]}
2022-12-21 01:17:22,344 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1644, 'linkId': 137, 'lane': 3, 'location': 93.8433248443333, 'speed': 9.37458189669442, 'position': [-5747176.071115378, -968128.7698355194]}
2022-12-21 01:17:22,348 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1653, 'linkId': 102, 'lane': 1, 'location': 13.958146951511294, 'speed': 29.990877548403322, 'position': [-5747515.0155764995, -967300.1559534988]}
2022-12-21 01:17:22,352 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1655, 'linkId': 88, 'lane': 1, 'location': 60.482626281061826, 'speed': 0, 'position': [-5747351.630024335, -967611.8253396058]}
2022-12-21 01:17:22,358 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1656, 'linkId': 119, 'lane': 2, 'location': 67.07042648103122, 'speed': 0, 'position': [-5747437.389257064, -967680.9613640992]}
2022-12-21 01:17:22,360 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1657, 'linkId': 119, 'lane': 1, 'location': 68.27529079773959, 'speed': 0, 'position': [-5747434.746034802, -967683.1304823747]}
2022-12-21 01:17:22,363 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1658, 'linkId': 139, 'lane': 3, 'location': 15.038713184738187, 'speed': 32.57544213920084, 'position': [-5747263.827490945, -967938.330877409]}
2022-12-21 01:17:22,366 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1659, 'linkId': 87, 'lane': 1, 'location': 41.951172543626846, 'speed': 41.50065639906113, 'position': [-5747151.635282751, -967538.1233495787]}
2022-12-21 01:17:22,368 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1660, 'linkId': 121, 'lane': 3, 'location': 61.629431539767324, 'speed': 26.53219147204204, 'position': [-5747631.107159823, -967773.2095025658]}
2022-12-21 01:17:22,372 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1661, 'linkId': 87, 'lane': 4, 'location': 52.818200377371376, 'speed': 43.17670936188118, 'position': [-5747158.750102465, -967550.3082432748]}
2022-12-21 01:17:22,376 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1662, 'linkId': 87, 'lane': 3, 'location': 43.01202029404094, 'speed': 40.20878601009231, 'position': [-5747150.570837487, -967544.1227123971]}
2022-12-21 01:17:22,377 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1663, 'linkId': 139, 'lane': 2, 'location': 30.24611517616035, 'speed': 41.349601112514996, 'position': [-5747261.112489592, -967953.6978498818]}
2022-12-21 01:17:22,378 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1664, 'linkId': 87, 'lane': 1, 'location': 22.846743307620887, 'speed': 40.71710772479817, 'position': [-5747133.69302609, -967531.5617459358]}
2022-12-21 01:17:22,381 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1665, 'linkId': 124, 'lane': 3, 'location': 95.90947713476808, 'speed': 0, 'position': [-5747708.945558536, -967832.628523868]}
2022-12-21 01:17:22,385 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1654, 'linkId': 137, 'lane': 2, 'location': 27.11281663290576, 'speed': 0, 'position': [-5747146.656691258, -968188.7698553514]}
2022-12-21 01:17:22,387 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1666, 'linkId': 119, 'lane': 3, 'location': 68.70188754850297, 'speed': 0, 'position': [-5747437.576005108, -967677.3743332402]}
2022-12-21 01:17:22,390 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1667, 'linkId': 137, 'lane': 1, 'location': 22.409931748931903, 'speed': 9.544017187092143, 'position': [-5747141.591501425, -968191.7212919819]}
2022-12-21 01:17:22,394 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1668, 'linkId': 137, 'lane': 3, 'location': 85.29418838479702, 'speed': 2.923751034782926, 'position': [-5747172.715111787, -968136.6327213829]}
2022-12-21 01:17:22,398 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1670, 'linkId': 119, 'lane': 4, 'location': 76.4658107061179, 'speed': 0, 'position': [-5747432.451573019, -967670.7216120998]}
2022-12-21 01:17:22,401 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1671, 'linkId': 119, 'lane': 1, 'location': 61.277522150261426, 'speed': 0, 'position': [-5747440.806636442, -967686.6287496316]}
2022-12-21 01:17:22,402 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1672, 'linkId': 124, 'lane': 3, 'location': 84.11891535366685, 'speed': 0, 'position': [-5747719.184717747, -967838.4746307578]}
2022-12-21 01:17:22,404 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1673, 'linkId': 10135, 'lane': 1, 'location': 36.73907188301193, 'speed': 40.272299562068696, 'position': [-5747107.938081666, -967522.1879006057]}
2022-12-21 01:17:22,408 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1674, 'linkId': 124, 'lane': 1, 'location': 89.18514172145727, 'speed': 0, 'position': [-5747711.611797633, -967841.5205346547]}
2022-12-21 01:17:22,410 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1675, 'linkId': 134, 'lane': 3, 'location': 61.845352387654856, 'speed': 38.60220502261085, 'position': [-5747290.715819414, -967876.6736442184]}
2022-12-21 01:17:22,413 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1669, 'linkId': 137, 'lane': 1, 'location': 13.84501821069326, 'speed': 4.818577292901905, 'position': [-5747138.229304468, -968199.5986884771]}
2022-12-21 01:17:22,415 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1676, 'linkId': 87, 'lane': 2, 'location': 46.43968578182903, 'speed': 44.157373599977554, 'position': [-5747154.820368517, -967542.48247561]}
2022-12-21 01:17:22,418 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1677, 'linkId': 10135, 'lane': 1, 'location': 17.17369875391686, 'speed': 43.69509844777526, 'position': [-5747089.512516436, -967515.6074468497]}
2022-12-21 01:17:22,420 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1678, 'linkId': 89, 'lane': 4, 'location': 101.2394747362341, 'speed': 40.848065571736306, 'position': [-5747268.297548217, -967596.6200286144]}
2022-12-21 01:17:22,423 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1679, 'linkId': 137, 'lane': 3, 'location': 77.35698225093152, 'speed': 1.072353032843085, 'position': [-5747169.599324315, -968143.932797385]}
2022-12-21 01:17:22,425 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1680, 'linkId': 124, 'lane': 4, 'location': 95.16150089838341, 'speed': 0, 'position': [-5747711.181770033, -967830.220448581]}
2022-12-21 01:17:22,426 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1681, 'linkId': 87, 'lane': 2, 'location': 23.563267939987103, 'speed': 41.44712050129825, 'position': [-5747133.335583218, -967534.6253454759]}
2022-12-21 01:17:22,428 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1682, 'linkId': 137, 'lane': 2, 'location': 20.309891611574788, 'speed': 1.0349899360851313, 'position': [-5747143.986171152, -968195.0267004999]}
2022-12-21 01:17:22,430 - ndxpro-pintel-kalman - INFO - Time(frame): 1090, Vehicle No: {'id': 1683, 'linkId': 124, 'lane': 1, 'location': 95.56571234174649, 'speed': 0, 'position': [-5747706.070782739, -967838.3568603061]}
